threshold,precision,recall,meets_review_recall_floor
0.07786440849304199,0.12228260869565218,0.9911894273127754,True
0.07797430455684662,0.12234910277324633,0.9911894273127754,True
0.07813303917646408,0.12241566920565833,0.9911894273127754,True
0.07883714139461517,0.12248230811105063,0.9911894273127754,True
0.0788857713341713,0.12254901960784313,0.9911894273127754,True
0.07932417839765549,0.1226158038147139,0.9911894273127754,True
0.07988081127405167,0.12268266085059978,0.9911894273127754,True
0.07994557917118073,0.12274959083469722,0.9911894273127754,True
0.08034223318099976,0.12281659388646288,0.9911894273127754,True
0.08036104589700699,0.12288367012561442,0.9911894273127754,True
0.0807705894112587,0.12295081967213115,0.9911894273127754,True
0.08110938221216202,0.12301804264625478,0.9911894273127754,True
0.0814671441912651,0.12308533916849015,0.9911894273127754,True
0.0814765989780426,0.12315270935960591,0.9911894273127754,True
0.0816478431224823,0.12322015334063527,0.9911894273127754,True
0.08198417723178864,0.1232876712328767,0.9911894273127754,True
0.08204086869955063,0.12335526315789473,0.9911894273127754,True
0.08255358040332794,0.12342292923752057,0.9911894273127754,True
0.08257395774126053,0.12349066959385291,0.9911894273127754,True
0.08270685374736786,0.12355848434925865,0.9911894273127754,True
0.08271114528179169,0.12362637362637363,0.9911894273127754,True
0.08284833282232285,0.12369433754810336,0.9911894273127754,True
0.08312927186489105,0.12376237623762376,0.9911894273127754,True
0.08343211561441422,0.12383048981838195,0.9911894273127754,True
0.08345991373062134,0.12389867841409692,0.9911894273127754,True
0.08357370644807816,0.12396694214876033,0.9911894273127754,True
0.08360141515731812,0.12403528114663727,0.9911894273127754,True
0.08385489135980606,0.12410369553226697,0.9911894273127754,True
0.08464187383651733,0.12417218543046357,0.9911894273127754,True
0.08505770564079285,0.12424075096631695,0.9911894273127754,True
0.08553458750247955,0.12430939226519337,0.9911894273127754,True
0.08561263233423233,0.12437810945273632,0.9911894273127754,True
0.08566193282604218,0.12444690265486726,0.9911894273127754,True
0.08591873198747635,0.12451577199778639,0.9911894273127754,True
0.08627305924892426,0.12458471760797342,0.9911894273127754,True
0.08751334995031357,0.12465373961218837,0.9911894273127754,True
0.08765299618244171,0.12472283813747229,0.9911894273127754,True
0.08772993832826614,0.12479201331114809,0.9911894273127754,True
0.08795858919620514,0.12486126526082131,0.9911894273127754,True
0.0888768658041954,0.1249305941143809,0.9911894273127754,True
0.0894407406449318,0.125,0.9911894273127754,True
0.09070804715156555,0.12506948304613674,0.9911894273127754,True
0.09116993099451065,0.12513904338153503,0.9911894273127754,True
0.09134887158870697,0.12520868113522537,0.9911894273127754,True
0.09185519814491272,0.1252783964365256,0.9911894273127754,True
0.09271995723247528,0.12534818941504178,0.9911894273127754,True
0.09336791932582855,0.1254180602006689,0.9911894273127754,True
0.0934496521949768,0.12548800892359174,0.9911894273127754,True
0.0940287858247757,0.12555803571428573,0.9911894273127754,True
0.09462291747331619,0.12562814070351758,0.9911894273127754,True
0.09462708979845047,0.12569832402234637,0.9911894273127754,True
0.09487490355968475,0.1257685858021241,0.9911894273127754,True
0.09504745155572891,0.12583892617449666,0.9911894273127754,True
0.09507454186677933,0.1259093452714046,0.9911894273127754,True
0.09529026597738266,0.125979843225084,0.9911894273127754,True
0.09553118050098419,0.12605042016806722,0.9911894273127754,True
0.09565460681915283,0.12612107623318386,0.9911894273127754,True
0.09592597931623459,0.1261918115535614,0.9911894273127754,True
0.09620089828968048,0.12626262626262627,0.9911894273127754,True
0.09642139822244644,0.12633352049410443,0.9911894273127754,True
0.09679660201072693,0.1258426966292135,0.986784140969163,True
0.096815325319767,0.1259134345137718,0.986784140969163,True
0.09684400260448456,0.12598425196850394,0.986784140969163,True
0.09708833694458008,0.12605514912774338,0.986784140969163,True
0.09716988354921341,0.12612612612612611,0.986784140969163,True
0.09734900295734406,0.12619718309859154,0.986784140969163,True
0.09798546135425568,0.1262683201803833,0.986784140969163,True
0.0991838201880455,0.1263395375070502,0.986784140969163,True
0.09923059493303299,0.12641083521444696,0.986784140969163,True
0.0995284840464592,0.12648221343873517,0.986784140969163,True
0.09969507902860641,0.12655367231638417,0.986784140969163,True
0.10050246864557266,0.12662521198417184,0.986784140969163,True
0.10094290226697922,0.12669683257918551,0.986784140969163,True
0.10185487568378448,0.12676853423882287,0.986784140969163,True
0.10192480683326721,0.12684031710079274,0.986784140969163,True
0.10193071514368057,0.12691218130311616,0.986784140969163,True
0.10195470601320267,0.12698412698412698,0.986784140969163,True
0.10225164145231247,0.12705615428247305,0.986784140969163,True
0.10225996375083923,0.1271282633371169,0.986784140969163,True
0.102387435734272,0.12720045428733673,0.986784140969163,True
0.10239473730325699,0.12727272727272726,0.986784140969163,True
0.10368198156356812,0.1273450824332007,0.986784140969163,True
0.10387445986270905,0.12741751990898748,0.986784140969163,True
0.10497494041919708,0.12749003984063745,0.986784140969163,True
0.10510890185832977,0.1275626423690205,0.986784140969163,True
0.10514918714761734,0.12763532763532764,0.986784140969163,True
0.10578708350658417,0.12770809578107184,0.986784140969163,True
0.10638803243637085,0.127780946948089,0.986784140969163,True
0.10680555552244186,0.1278538812785388,0.986784140969163,True
0.10682045668363571,0.12792689891490577,0.986784140969163,True
0.10685579478740692,0.128,0.986784140969163,True
0.10710882395505905,0.12807318467695827,0.986784140969163,True
0.10782846808433533,0.12814645308924486,0.986784140969163,True
0.1082349419593811,0.12821980538065256,0.986784140969163,True
0.10862749814987183,0.12829324169530354,0.986784140969163,True
0.10874646157026291,0.12836676217765042,0.986784140969163,True
0.1093021035194397,0.12844036697247707,0.986784140969163,True
0.1094152182340622,0.1285140562248996,0.986784140969163,True
0.1094897910952568,0.1285878300803674,0.986784140969163,True
0.10970853269100189,0.128661688684664,0.986784140969163,True
0.1098485141992569,0.12873563218390804,0.986784140969163,True
0.10991251468658447,0.12880966072455435,0.986784140969163,True
0.11046987026929855,0.12888377445339472,0.986784140969163,True
0.11140137910842896,0.128957973517559,0.986784140969163,True
0.11146228760480881,0.12903225806451613,0.986784140969163,True
0.11193671077489853,0.12910662824207492,0.986784140969163,True
0.1123431846499443,0.12918108419838523,0.986784140969163,True
0.11241085827350616,0.12925562608193883,0.986784140969163,True
0.11270365864038467,0.12933025404157045,0.986784140969163,True
0.1133970245718956,0.1294049682264587,0.986784140969163,True
0.11362453550100327,0.12947976878612716,0.986784140969163,True
0.11392053216695786,0.12955465587044535,0.986784140969163,True
0.11431688070297241,0.12962962962962962,0.986784140969163,True
