sample_id,target_id,host_name,candidate_rank,label,label_source,matched_planet,negative_category,period_days,duration_hours,depth_fraction,depth_error_fraction,snr,power,duty_cycle,odd_even_mismatch,secondary_depth_fraction,secondary_to_primary_ratio,robust_scatter,transit_count,primary_point_count
2437804-r3,2437804,K06269.01,3,0,official_kepler_false_positive,,stellar_eclipse,15.680485955763555,8.0,0.0005657441646160706,1.3290567515125434e-05,42.567344394603246,42.567344394603246,0.02125784457660973,0.1946578971052981,-8.54202173645735e-05,-0.1019576454926556,0.0008378010001292807,18.0,274.0
2437804-r4,2437804,K06269.01,4,0,official_kepler_false_positive,,stellar_eclipse,17.639010997600135,8.0,0.0005746436858692162,1.350183386603575e-05,42.560417464086036,42.560417464086036,0.018897506973530702,0.1961826797260786,0.00011181530345005797,0.1341779079318021,0.0008333361666876618,17.0,268.0
2437804-r5,2437804,K06269.01,5,0,official_kepler_false_positive,,stellar_eclipse,3.835025847320927,8.0,0.00027993182009033627,6.594884810858424e-06,42.446809628794554,42.446809628794554,0.0869181451713535,0.028739544323322888,5.5215639311545495e-05,0.06583968430322916,0.0008386376680854983,75.0,1202.0
5471675-r1,5471675,K04000.01,1,0,official_kepler_false_positive,,stellar_eclipse,26.687639993874615,8.0,0.00014931250199325027,1.172240370710684e-05,12.737362210339837,12.737362210339837,0.01249017647906823,0.19351239829305944,-6.328385189147134e-05,-0.3540471597131675,0.0001787441309873548,8.0,129.0
5471675-r2,5471675,K04000.01,2,0,official_kepler_false_positive,,stellar_eclipse,0.962897752641497,2.0,5.810263469807728e-05,4.626188486934091e-06,12.559504408905651,12.559504408905651,0.08654432218241943,0.013624854688113452,1.1740366436363558e-05,0.06594488384997836,0.00017803301410117522,224.0,899.0
5471675-r3,5471675,K04000.01,3,0,official_kepler_false_positive,,stellar_eclipse,7.586597881661785,8.0,7.753852625881195e-05,6.440392849026767e-06,12.039409408158868,12.039409408158868,0.04393712946603666,0.07383331973850153,4.743926082517724e-06,0.026506762272331747,0.00017897040890088348,28.0,442.0
5471675-r4,5471675,K04000.01,4,0,official_kepler_false_positive,,stellar_eclipse,6.85928395960527,8.0,7.049153380519124e-05,6.085606554945182e-06,11.583320934198353,11.583320934198353,0.04859593731595791,0.10418333007781462,-1.5758656319864173e-06,-0.008895400359438137,0.00017715511031658098,32.0,498.0
5471675-r5,5471675,K04000.01,5,0,official_kepler_false_positive,,stellar_eclipse,8.614161316137453,8.0,7.722236864263863e-05,6.851587958830514e-06,11.270725721781377,11.270725721781377,0.03869597063487526,0.08559585732773532,-2.3346465837459363e-05,-0.1307453304138389,0.0001785644333419974,24.0,389.0
6367439-r1,6367439,K06695.01,1,0,official_kepler_false_positive,,stellar_eclipse,7.793169483204681,8.0,8.754233502695917e-05,6.417439782395206e-06,13.641317720987699,13.641317720987699,0.042772498923796164,0.14129078451333113,-1.4809743893451355e-06,-0.005990931540498744,0.0002472026894872253,29.0,452.0
6367439-r2,6367439,K06695.01,2,0,official_kepler_false_positive,,stellar_eclipse,37.05319552643715,8.0,0.00016602719424860243,1.2661448419243977e-05,13.112812116839633,13.112812116839633,0.008996075199384699,0.240682806936964,-3.5501660865300266e-05,-0.14383251075070072,0.0002468264002346028,7.0,114.0
6367439-r3,6367439,K06695.01,3,0,official_kepler_false_positive,,stellar_eclipse,5.614551889427943,8.0,7.128820087864232e-05,5.479144636371288e-06,13.010826617976425,13.010826617976425,0.05936953471941214,0.14757306633919942,-2.0642583563379446e-05,-0.08347052956769233,0.0002473038528722748,40.0,631.0
6367439-r4,6367439,K06695.01,4,0,official_kepler_false_positive,,stellar_eclipse,11.575662621754228,8.0,0.00010181150562627684,7.986788115573167e-06,12.747490499686357,12.747490499686357,0.028796047727487974,0.059655447230286734,1.0303803809286194e-05,0.04181331493687472,0.0002464239877857514,19.0,287.0
6367439-r5,6367439,K06695.01,5,0,official_kepler_false_positive,,stellar_eclipse,4.061015890799405,8.0,5.929772541306677e-05,4.781842857778439e-06,12.400601018623908,12.400601018623908,0.08208126791341294,0.019234019894971695,-1.8402053569621657e-05,-0.07456235782755866,0.0002468008537522422,53.0,849.0
6677267-r1,6677267,K03622.01,1,0,official_kepler_false_positive,,stellar_eclipse,3.128706844175608,4.0,0.001030837494183484,3.6863506394093204e-06,279.6363110885891,279.6363110885891,0.05327014481300249,0.21711621370295348,0.00015517840073564493,0.6377526249142889,0.00017373381029328727,67.0,535.0
6677267-r2,6677267,K03622.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.5619961018265325,2.0,0.0010003416494487815,3.6639437120434786e-06,273.0232034298541,273.0232034298541,0.05335053860626594,2.019287971486426,-3.1710362309533835e-05,-0.08886746058306698,0.0001788858724755693,137.0,543.0
6677267-r3,6677267,K03622.01,3,0,official_kepler_false_positive,,stellar_eclipse,0.7814755340774763,2.0,0.0006313920680586335,2.656447571132796e-06,237.68286448408514,237.68286448408514,0.1066358826341345,3.9911231583566997,3.0263506416439157e-06,0.017271870227807105,0.00017521846804821386,274.0,1095.0
6677267-r4,6677267,K03622.01,4,0,official_kepler_false_positive,,stellar_eclipse,1.0417550775526647,2.0,0.0006593733688643259,3.004028292089502e-06,219.49639109613304,219.49639109613304,0.07999321062020022,0.03253045961817548,8.736486484062223e-05,0.4953933781376805,0.00017635452691969905,207.0,832.0
6677267-r5,6677267,K03622.01,5,0,official_kepler_false_positive,,stellar_eclipse,0.5210898832677173,2.0,0.0004124249388535502,2.243909834016196e-06,183.79746485418426,183.79746485418426,0.15992122666200304,0.10103337416237944,-6.0980906908536525e-06,-0.03476518935643043,0.00017540795271767172,409.0,1628.0
3327980-r1,3327980,K06321.01,1,0,official_kepler_false_positive,,stellar_eclipse,2.1162184901300667,4.0,0.30159511240299286,1.8401408994649391e-06,163897.83656821508,163897.83656821508,0.07875683321168932,0.2686520745664537,-0.0018255542341227837,-0.005842418403832046,0.0016910116773389968,136.0,1088.0
3327980-r2,3327980,K06321.01,2,0,official_kepler_false_positive,,stellar_eclipse,4.232039135862165,4.0,0.33873640134988825,2.462445564744421e-06,137560.9703620173,137560.9703620173,0.03938211848145227,0.009884239565673041,0.2838421079569007,0.7711320231643997,0.001747431123839783,68.0,547.0
3327980-r3,3327980,K06321.01,3,0,official_kepler_false_positive,,stellar_eclipse,1.0574386904040138,4.0,0.17072321958448344,1.4499655963210213e-06,117742.94508618496,117742.94508618496,0.15761355072319946,6.051772530786863,0.00015188255234155346,0.0028948699339943506,0.0019504067941212928,272.0,2180.0
3327980-r4,3327980,K06321.01,4,0,official_kepler_false_positive,,stellar_eclipse,0.7051301626724831,4.0,0.12194655428771199,1.2681844744415454e-06,96158.37186574301,96158.37186574301,0.2363629801836736,0.3417209638324642,0.0002602954493354792,0.13156722018875838,0.0019784217448847482,410.0,3298.0
3327980-r5,3327980,K06321.01,5,0,official_kepler_false_positive,,stellar_eclipse,0.5289117837500629,4.0,0.09042456146430256,1.1761369750411542e-06,76882.67895934358,76882.67895934358,0.31511240964414766,0.13578080007815274,-0.00013685410585162483,-0.06624375214896472,0.0020659171833122625,549.0,4376.0
11287726-r1,11287726,K07433.01,1,0,official_kepler_false_positive,,stellar_eclipse,4.736175348879974,4.0,0.08497884928780293,9.57189061884088e-06,8877.958667907715,8877.958667907715,0.0351901385378564,0.022923887498686513,0.020004740492622797,0.2223708095873108,0.014250439545104247,47.0,376.0
11287726-r2,11287726,K07433.01,2,0,official_kepler_false_positive,,stellar_eclipse,2.3688798354419265,4.0,0.054328601361712636,6.91011295629494e-06,7862.187160373498,7862.187160373498,0.07035674168570655,1.6433857400693388,-0.0007102914998560195,-0.016950334783558892,0.013997893791402769,95.0,767.0
11287726-r3,11287726,K07433.01,3,0,official_kepler_false_positive,,stellar_eclipse,1.1846380573592423,4.0,0.027279407807990385,5.145530032229397e-06,5301.573916996666,5301.573916996666,0.14068994798140685,2.7519200651295903,-0.00019776203258148328,-0.01296757639121694,0.014423987853165298,190.0,1526.0
11287726-r4,11287726,K07433.01,4,0,official_kepler_false_positive,,stellar_eclipse,1.5794293379304085,4.0,0.026034722705065825,5.820695659402092e-06,4472.785424369728,4472.785424369728,0.1055233448335567,0.004868638277120201,0.004970365673167443,0.3461577937826122,0.01435867041690485,142.0,1145.0
11287726-r5,11287726,K07433.01,5,0,official_kepler_false_positive,,stellar_eclipse,14.189545928270999,8.0,0.045008218030706856,1.1559172474136961e-05,3893.723199598446,3893.723199598446,0.02349147287857929,0.12161666132292205,-0.0008685886559238742,-0.02823757319059882,0.014900550119121447,17.0,263.0
11457191-r1,11457191,K07447.01,1,0,official_kepler_false_positive,,stellar_eclipse,1.1489466249768348,4.0,0.0248305437249089,5.384550840052521e-06,4611.441968419915,4611.441968419915,0.1450604084154275,0.7543833583181992,-0.0038332742554658683,-0.16861457248246753,0.009933671033167592,253.0,2023.0
11457191-r2,11457191,K07447.01,2,0,official_kepler_false_positive,,stellar_eclipse,2.2977758098851644,4.0,0.03093540494518566,7.255878166285086e-06,4263.495642598996,4263.495642598996,0.0725339112500258,0.014916096153845811,0.01683453181555805,0.4991453195846748,0.009724391362593093,128.0,1022.0
11457191-r3,11457191,K07447.01,3,0,official_kepler_false_positive,,stellar_eclipse,4.595081931514068,4.0,0.02952951581589743,9.99953229209913e-06,2953.0896999282063,2953.0896999282063,0.036270662667324934,0.013344686073732582,0.03134718764962141,0.9536461099039552,0.010403813907867163,65.0,517.0
11457191-r4,11457191,K07447.01,4,0,official_kepler_false_positive,,stellar_eclipse,0.5747005253674397,2.0,0.013449569604911076,5.398267614019792e-06,2491.4603288620447,2491.4603288620447,0.1450030575142653,3.4664559874989567,-0.0006509452406786576,-0.0631306324581072,0.010311083785048688,501.0,2024.0
11457191-r5,11457191,K07447.01,5,0,official_kepler_false_positive,,stellar_eclipse,6.902125623597054,8.0,0.017348736960544266,8.659113160337112e-06,2003.5235294082765,2003.5235294082765,0.04829430113438244,0.24481249204367878,0.005697569877427422,0.3777850125094433,0.010782896561910614,44.0,706.0
6387450-r1,6387450,K01228.01,1,0,official_kepler_false_positive,,stellar_eclipse,0.9153733974263563,2.0,0.0037594717795937107,6.676590266271035e-06,563.0825960050153,563.0825960050153,0.09103753022278285,2.0454284021675813,-2.7817006397645727e-05,-0.013077336286253032,0.002127115628806389,316.0,1275.0
6387450-r2,6387450,K01228.01,2,0,official_kepler_false_positive,,stellar_eclipse,14.645667519800035,2.0,0.01355262169225186,2.522677102750304e-05,537.2317240869374,537.2317240869374,0.005689964845963615,0.07847873343001888,0.01383418408093895,0.9444273833411735,0.002159090768689964,20.0,80.0
6387450-r3,6387450,K01228.01,3,0,official_kepler_false_positive,,stellar_eclipse,7.325217636826335,2.0,0.009760011749632586,1.8382645999575537e-05,530.9361747953993,530.9361747953993,0.011376226272703299,0.06872713419076638,0.010326312431515161,0.8675527023481442,0.002144690157291588,39.0,154.0
6387450-r4,6387450,K01228.01,4,0,official_kepler_false_positive,,stellar_eclipse,3.6632050787100567,2.0,0.006785446550646392,1.3194540013378077e-05,514.2616979270637,514.2616979270637,0.02274874912618267,0.040622166099952284,0.0010107155820342495,0.1852842843486536,0.0021456635297151844,77.0,302.0
6387450-r5,6387450,K01228.01,5,0,official_kepler_false_positive,,stellar_eclipse,1.220241640411019,2.0,0.003868546762060301,7.57985959046948e-06,510.3718236317214,510.3718236317214,0.0682924845158241,0.06398685232915047,0.000637854722955522,0.29921776110941056,0.002131740845164225,237.0,964.0
6448768-r1,6448768,K06712.01,1,0,official_kepler_false_positive,,stellar_eclipse,16.513954418403966,8.0,0.01852845121926213,8.14315236335042e-06,2275.3413411067236,2275.3413411067236,0.02018494933968391,2.7964429497579792,-3.825108337629501e-06,-0.0036325310506437067,0.00022682541909086127,18.0,265.0
6448768-r2,6448768,K06712.01,2,0,official_kepler_false_positive,,stellar_eclipse,33.00368816002534,8.0,0.025035271059814065,1.1803747488418442e-05,2120.9595583417963,2120.9595583417963,0.010099881313782156,0.1079057255495246,0.015504444252945948,0.4667916740113558,0.00022467053146975447,10.0,127.0
6448768-r3,6448768,K06712.01,3,0,official_kepler_false_positive,,stellar_eclipse,3.2977157129627477,4.0,0.00829829058090322,5.125227377534459e-06,1619.1068160755813,1619.1068160755813,0.05054003473117132,0.22952331663084358,-5.352720396079036e-05,-0.2387569586802891,0.000224191178580335,87.0,694.0
6448768-r4,6448768,K06712.01,4,0,official_kepler_false_positive,,stellar_eclipse,4.1198072879629155,4.0,0.008959869019316917,5.766360830259043e-06,1553.816919034949,1553.816919034949,0.04045496670526957,0.788974598949107,-5.728512002445285e-05,-0.253572798580128,0.00022591192882367064,68.0,543.0
6448768-r5,6448768,K06712.01,5,0,official_kepler_false_positive,,stellar_eclipse,8.260008127839258,8.0,0.007669204261143162,5.583970297330795e-06,1373.432137489903,1373.432137489903,0.04035508539148741,3.220181654142974,3.220427638717105e-05,0.14063629858144128,0.00022898978935030653,37.0,580.0
4753988-r1,4753988,K06445.01,1,0,official_kepler_false_positive,,stellar_eclipse,3.654585420334777,4.0,0.03541082826668166,1.3603072724170077e-05,2603.1492284653705,2603.1492284653705,0.04560480806914597,0.5864720763302177,-5.1718275398293656e-05,-0.0025099478179303907,0.0004384229284392644,78.0,579.0
4753988-r2,4753988,K06445.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.825293846121069,4.0,0.020549916329816953,9.616194940068532e-06,2137.011204316382,2137.011204316382,0.09130949902715658,74.07808968688724,3.2319988629181395e-05,0.07352509991033548,0.000439577622724701,160.0,1228.0
4753988-r3,4753988,K06445.01,3,0,official_kepler_false_positive,,stellar_eclipse,2.4346128640805516,2.0,0.03314148759077852,1.556451187952349e-05,2129.2982296720215,2129.2982296720215,0.034228576774075634,0.05582586603657728,0.0003619568825755648,0.8156494696618636,0.0004437652398960279,111.0,436.0
4753988-r4,4753988,K06445.01,4,0,official_kepler_false_positive,,stellar_eclipse,1.2173722745780688,2.0,0.022810298490896545,1.0979116588757342e-05,2077.607820856405,2077.607820856405,0.06845345098911175,0.5969682237348569,-3.352925912336602e-05,-0.07536061936174694,0.0004449175100647524,233.0,920.0
4753988-r5,4753988,K06445.01,5,0,official_kepler_false_positive,,stellar_eclipse,18.26106647914284,2.0,0.07572411387511321,3.944598789025688e-05,1919.6911504862321,1919.6911504862321,0.004563442854146212,1.5579311440670052,-0.00020238047972043205,-0.003965537751718182,0.0004512373779393787,15.0,64.0
3124412-r1,3124412,K01087.01,1,0,official_kepler_false_positive,,stellar_eclipse,0.948921693833956,2.0,0.0015979304576232947,1.1675126844389509e-05,136.86621815087014,136.86621815087014,0.08781897797766561,0.0156308452865078,0.0007218879797267208,0.4218780010534923,0.0005262436782695957,305.0,1229.0
3124412-r2,3124412,K01087.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.8989232972003407,4.0,0.0008185030281019509,1.1448103030914768e-05,71.4968257965222,71.4968257965222,0.08776903570164737,0.004165441399664036,0.0007770165989985367,0.9650596855497193,0.0005644688051296324,152.0,1227.0
3124412-r3,3124412,K01087.01,3,0,official_kepler_false_positive,,stellar_eclipse,1.4237873916416077,2.0,0.0009777682995223897,1.37791795490487e-05,70.95983444020756,70.95983444020756,0.058529337893104334,1.0169475663433996,-0.00028473053879074506,-0.2949515100431656,0.0006052449391286593,204.0,818.0
3124412-r4,3124412,K01087.01,4,0,official_kepler_false_positive,,stellar_eclipse,3.7975262648948442,4.0,0.0008439109425930334,1.587019493383958e-05,53.17583974936472,53.17583974936472,0.043888219604264346,0.10694267009879448,0.0008511118788514516,0.9913907395981991,0.000593100697548879,75.0,606.0
3124412-r5,3124412,K01087.01,5,0,official_kepler_false_positive,,stellar_eclipse,2.3714300020901806,4.0,0.0005779424720942436,1.260545311582121e-05,45.84860748629997,45.84860748629997,0.07028108209804484,0.6656536954453066,-0.00022026811949316105,-0.35463816454621827,0.000621106641962824,124.0,991.0
9535080-r1,9535080,K01509.01,1,0,official_kepler_false_positive,,stellar_eclipse,24.943203248543377,8.0,0.0002040000409970373,5.765723716147222e-06,35.38151514713134,35.38151514713134,0.013363693909393902,4.699383423835526,5.672280227075888e-06,0.05634087688386917,0.00010067788328477197,9.0,142.0
9535080-r2,9535080,K01509.01,2,0,official_kepler_false_positive,,stellar_eclipse,16.616218868985577,8.0,0.00016772395668874344,4.950508677604468e-06,33.88014598328195,33.88014598328195,0.020060721152121135,0.10379822670084775,3.212408821728907e-06,0.031770358284763274,0.00010111339610763989,12.0,192.0
9535080-r3,9535080,K01509.01,3,0,official_kepler_false_positive,,stellar_eclipse,12.457450769568842,8.0,0.00013515381729550991,4.160341199053955e-06,32.486233899816526,32.486233899816526,0.026757748394848374,1.0314323173921895,8.37222471905541e-06,0.08318234789875377,0.00010064905512460104,17.0,274.0
9535080-r4,9535080,K01509.01,4,0,official_kepler_false_positive,,stellar_eclipse,9.963699560996046,8.0,0.00011215945555161329,3.754637558065569e-06,29.872245674066896,29.872245674066896,0.03345477563757561,0.1633115930093344,-2.287757314700656e-06,-0.022687349434316634,0.00010083845719060594,21.0,339.0
9535080-r5,9535080,K01509.01,5,0,official_kepler_false_positive,,stellar_eclipse,44.20753942832812,8.0,0.00023822729561698394,8.533559594259271e-06,27.916520999893773,27.916520999893773,0.007540191959196306,6.227263213250258,1.2316870856565743e-07,0.0011230837495788911,0.00010088196304088249,4.0,65.0
5309353-r1,5309353,K00643.01,1,0,official_kepler_false_positive,,stellar_eclipse,0.688119791579623,2.0,0.00016880347218746302,7.4798441940196935e-06,22.567779195511218,22.567779195511218,0.12110294508756438,0.4855303403249938,-1.932470436338818e-06,-0.0052690765548077485,0.0003667569480605748,508.0,2033.0
5309353-r2,5309353,K00643.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.3768363707787452,4.0,0.0001437427527970213,7.4789603036404784e-06,19.219617027122432,19.219617027122432,0.12105045320120299,0.001071758786918353,4.869014533148697e-05,0.13178244337994138,0.0003694736877135342,255.0,2034.0
5309353-r3,5309353,K00643.01,3,0,official_kepler_false_positive,,stellar_eclipse,2.7540026687867125,4.0,0.00012502167847763162,1.024202450929897e-05,12.20673494426044,12.20673494426044,0.06051797572879345,0.0010838416475375048,0.00010889151977289124,0.2943498088306254,0.00036993915574631657,127.0,1016.0
5309353-r4,5309353,K00643.01,4,0,official_kepler_false_positive,,stellar_eclipse,13.76262806554198,2.0,0.0003632885719660155,3.170098371725553e-05,11.459851694389839,11.459851694389839,0.00605504507834359,0.01105825554624526,0.00021140217990334165,0.563938015803799,0.0003748677584752348,25.0,100.0
5309353-r5,5309353,K00643.01,5,0,official_kepler_false_positive,,stellar_eclipse,4.1314990126273425,4.0,0.00013550512393663535,1.2380586962369263e-05,10.944967661751624,10.944967661751624,0.04034048323799027,0.018024532206891722,9.88211743679912e-06,0.02640653032571759,0.0003742300603262075,86.0,679.0
4150611-r1,4150611,K03156.03,1,0,official_kepler_false_positive,,stellar_eclipse,2.8843343283728062,2.0,0.017227367876433308,4.54467117061064e-07,37906.742269581126,37906.742269581126,0.028891703889384324,0.29187346322051627,-1.4543061412908287e-06,-0.0005061362969191061,0.0028733488393211703,74.0,300.0
4150611-r2,4150611,K03156.03,2,0,official_kepler_false_positive,,stellar_eclipse,2.164471774406234,8.0,0.007964955780707559,2.114715850449387e-07,37664.42559654039,37664.42559654039,0.15400216222490337,0.17086771706864,-6.398369903570789e-05,-0.023235522077600098,0.0027537018028697766,100.0,1611.0
4150611-r3,4150611,K03156.03,3,0,official_kepler_false_positive,,stellar_eclipse,0.7868465518933656,2.0,0.008474941333338926,2.4999487596432047e-07,33900.460162025396,33900.460162025396,0.10590798565846261,0.03509001789682809,-0.0001279656503174742,-0.04529364592087651,0.002825245080535523,270.0,1086.0
4150611-r4,4150611,K03156.03,4,0,official_kepler_false_positive,,stellar_eclipse,1.2364024518580854,4.0,0.00697820032850293,2.2454485159527738e-07,31077.088959850797,31077.088959850797,0.1347996895478469,0.025856951560090415,-0.00021445410225795491,-0.07569265377573266,0.0028332221366336834,175.0,1395.0
4150611-r5,4150611,K03156.03,5,0,official_kepler_false_positive,,stellar_eclipse,4.321625636456792,8.0,0.007930609578189082,2.8705267193925797e-07,27627.715584780362,27627.715584780362,0.07713146889017118,1.6641243553935612,-4.211073863524817e-05,-0.015048438590747717,0.002798346046422335,50.0,798.0
10198109-r1,10198109,K07294.01,1,0,official_kepler_false_positive,,stellar_eclipse,5.973236919250888,4.0,0.002072800371706268,8.264187648792254e-06,250.81719580861542,250.81719580861542,0.0279022360773141,0.9734613598525526,-5.842809482681233e-06,-0.0048031008099362555,0.00041923234923961717,49.0,313.0
10198109-r2,10198109,K07294.01,2,0,official_kepler_false_positive,,stellar_eclipse,11.94330119806132,8.0,0.0014078844449223785,8.114530203426575e-06,173.5016580907989,173.5016580907989,0.027909648078492836,0.6286912212698698,0.00021831539105299225,0.5174861814975356,0.0004158331197343676,25.0,324.0
10198109-r3,10198109,K07294.01,3,0,official_kepler_false_positive,,stellar_eclipse,2.987015197723872,8.0,0.0006578691622878326,4.100858182867488e-06,160.42231478188393,160.42231478188393,0.11159412030689896,0.8478081340331443,-2.5385814528267048e-06,-0.006062611920010557,0.00041872735486296543,98.0,1397.0
10198109-r4,10198109,K07294.01,4,0,official_kepler_false_positive,,stellar_eclipse,8.975919988197072,8.0,0.0009135428563366757,6.541794267848175e-06,139.64713944407976,139.64713944407976,0.037136397580599154,1.6082354064712856,5.690306755656849e-05,0.1373601519217916,0.00041426182746920115,32.0,507.0
10198109-r5,10198109,K07294.01,5,0,official_kepler_false_positive,,stellar_eclipse,2.5589414767502694,4.0,0.0006187246155238389,4.959783888698398e-06,124.74830141968374,124.74830141968374,0.06513109744046401,0.36845684923606203,-1.2520052163900175e-05,-0.030086116405236982,0.00041614052127116193,113.0,909.0
9899483-r1,9899483,K01719.01,1,0,official_kepler_false_positive,,stellar_eclipse,1.332214270131332,4.0,7.74059022488961e-05,3.3441994040840283e-06,23.14631781656497,23.14631781656497,0.12510500030166796,0.05165178639230466,2.124269789338662e-05,0.14052098786049247,0.00015117099742051424,216.0,1738.0
9899483-r2,9899483,K01719.01,2,0,official_kepler_false_positive,,stellar_eclipse,0.66641262580415,4.0,5.542985016993765e-05,2.5528188558172786e-06,21.71319365008056,21.71319365008056,0.2500953016392097,0.425309318274323,-7.848896797391092e-06,-0.05182818681697142,0.0001514406981882092,435.0,3482.0
9899483-r3,9899483,K01719.01,3,0,official_kepler_false_positive,,stellar_eclipse,2.6642707103224184,4.0,7.409676521416137e-05,4.53166553606132e-06,16.35089011413722,16.35089011413722,0.06255620572674365,0.24361988673155216,6.807511003215083e-05,0.44789063916929495,0.000151990472849377,110.0,885.0
9899483-r4,9899483,K01719.01,4,0,official_kepler_false_positive,,stellar_eclipse,4.00303439676387,8.0,5.236883213377632e-05,3.956379730072668e-06,13.236553543058024,13.236553543058024,0.08327016465379522,0.07662644183193563,-1.6038755647596048e-05,-0.10419929604552675,0.00015392383880010472,75.0,1189.0
9899483-r5,9899483,K01719.01,5,0,official_kepler_false_positive,,stellar_eclipse,5.337062525396272,8.0,5.931264540464836e-05,4.518722161296967e-06,13.125977497059568,13.125977497059568,0.062456329066256096,0.1705233952989022,1.5485038925677763e-05,0.10102882088598275,0.00015327347968510476,55.0,890.0
8095110-r1,8095110,K03619.01,1,0,official_kepler_false_positive,,stellar_eclipse,2.101904670199507,4.0,0.02211072146657282,3.5445759135302736e-06,6237.903209287261,6237.903209287261,0.07929316159274108,0.10106593805240308,-0.00016996917842937442,-0.008887388305525224,0.00044648130579305487,140.0,1121.0
8095110-r2,8095110,K03619.01,2,0,official_kepler_false_positive,,stellar_eclipse,1.0517129797773628,4.0,0.013820305856362238,2.6510500372821245e-06,5213.144098378058,5213.144098378058,0.15847162664280168,2.8868382737255445,-1.140626106366227e-05,-0.0014202051004373964,0.0004520592468971082,276.0,2205.0
8095110-r3,8095110,K03619.01,3,0,official_kepler_false_positive,,stellar_eclipse,4.209111220605334,4.0,0.02305133329354274,4.985867167880045e-06,4623.334821682383,4623.334821682383,0.039596641174689,0.010761582968819905,0.0189808286856481,0.9338605559894235,0.0004328024451915567,68.0,540.0
8095110-r4,8095110,K03619.01,4,0,official_kepler_false_positive,,stellar_eclipse,0.7009947155245393,4.0,0.008990462505699156,2.2996549112818005e-06,3909.4833149065735,3909.4833149065735,0.237757379585884,0.48149244942775493,-3.530375161719945e-05,-0.07597813856897061,0.0004646567062860035,414.0,3306.0
8095110-r5,8095110,K03619.01,5,0,official_kepler_false_positive,,stellar_eclipse,6.313076233212175,4.0,0.022809666702209686,5.946353468436341e-06,3835.908313100623,3835.908313100623,0.026400230333012233,0.06021300135673991,-0.00018129591837223735,-0.008983592890701317,0.00047352620755436453,47.0,376.0
7219906-r1,7219906,K06033.01,1,0,official_kepler_false_positive,,stellar_eclipse,8.773144280212266,2.0,0.00029109721129746784,1.7603749494908134e-05,16.53609143788756,16.53609143788756,0.009498684926599324,1.8580364137250942,2.7794437806205607e-05,0.13087272454224477,0.00021237762034390721,32.0,128.0
7219906-r2,7219906,K06033.01,2,0,official_kepler_false_positive,,stellar_eclipse,26.2989230123819,4.0,0.0002907586168058309,2.223826217447403e-05,13.074700465559548,13.074700465559548,0.006337395131663669,1.0206022700146824,4.3192248056822535e-05,0.2029468006987047,0.00021282546907918913,10.0,80.0
7219906-r3,7219906,K06033.01,3,0,official_kepler_false_positive,,stellar_eclipse,4.387427549522321,4.0,0.00011148994535763369,8.896818281747672e-06,12.531440097676452,12.531440097676452,0.03798733193550111,0.18062845906580793,-3.198911301871554e-05,-0.15093452042820582,0.0002119403362992207,64.0,516.0
7219906-r4,7219906,K06033.01,4,0,official_kepler_false_positive,,stellar_eclipse,13.157151192541242,2.0,0.0002591905921480266,2.1931401673112357e-05,11.818241077850999,11.818241077850999,0.006333691246215579,1.2905006693674101,-3.134613438282585e-05,-0.14710156597407797,0.00021309177897092967,20.0,82.0
7219906-r5,7219906,K06033.01,5,0,official_kepler_false_positive,,stellar_eclipse,38.76938564404797,2.0,0.00042341847113585977,3.6127561910528505e-05,11.720095371629954,11.720095371629954,0.002149462312826899,1.627430374910164,-5.02208761623546e-05,-0.23579931606554802,0.00021298143268742175,8.0,30.0
3441340-r1,3441340,K06335.01,1,0,official_kepler_false_positive,,stellar_eclipse,3.5623958184264697,8.0,0.0021410127164094048,4.251794813208182e-06,503.55504215733976,503.55504215733976,0.09356998781807703,0.14369644384344055,-0.0015526639240490692,-0.5261910072632459,0.0029507610404149185,83.0,1335.0
3441340-r2,3441340,K06335.01,2,0,official_kepler_false_positive,,stellar_eclipse,7.223032385054178,8.0,0.002808726651859917,5.8458839512004064e-06,480.4622663238409,480.4622663238409,0.04614866936261606,0.36973669004359516,-0.0007124667365945303,-0.2501819292919356,0.0028477945573885063,42.0,668.0
3441340-r3,3441340,K06335.01,3,0,official_kepler_false_positive,,stellar_eclipse,14.508870840900965,8.0,0.0036294399033159814,8.271762710150777e-06,438.7746639373586,438.7746639373586,0.022974450388906636,0.13295561222762042,0.0015223526818564093,0.39995110917805404,0.0028644940937157114,20.0,327.0
3441340-r4,3441340,K06335.01,4,0,official_kepler_false_positive,,stellar_eclipse,3.6289719218106025,8.0,0.001785565026935081,4.3439715766299e-06,411.04436238515666,411.04436238515666,0.09185337900520965,0.5394007096240742,-0.0013719552246886924,-0.4701268020845339,0.0029182663456017977,80.0,1271.0
3441340-r5,3441340,K06335.01,5,0,official_kepler_false_positive,,stellar_eclipse,6.932910640957444,8.0,0.002286506705293844,5.7617798723601104e-06,396.8403437733655,396.8403437733655,0.04807985427709184,0.25631471345011286,-0.00021797324157435405,-0.07597007197529472,0.0028691988293131853,43.0,690.0
